i,lpips,bnorm,bnorm_expr,bnorm_eye,head_norm,arcface_cos,render_bs_valid,driving_bs_valid,render_yaw,render_pitch,render_roll
26,0.04521694779396057,0.7508429884910583,0.7505224943161011,0.021937282755970955,0.033768922090530396,0.9307905435562134,True,True,-0.031391266733407974,-0.08426214754581451,-0.013615845702588558
27,0.045721977949142456,0.748550295829773,0.7484337687492371,0.013203751295804977,0.02395452931523323,0.932073175907135,True,True,-0.02970609813928604,-0.08600068092346191,-0.014792234636843204
28,0.04545823484659195,0.7535383701324463,0.7534977793693542,0.00782492384314537,0.024617057293653488,0.9310974478721619,True,True,-0.030381573364138603,-0.08383700996637344,-0.013451650738716125
29,0.04568817466497421,0.7516145706176758,0.7515757083892822,0.007636748254299164,0.02717655897140503,0.9290251731872559,True,True,-0.029048588126897812,-0.08395062386989594,-0.011602336540818214
30,0.045767564326524734,0.7400074601173401,0.7399681806564331,0.007618587464094162,0.02957993373274803,0.9274998903274536,True,True,-0.02909744530916214,-0.08549954742193222,-0.011557379737496376
31,0.045968491584062576,0.7338719367980957,0.7338252067565918,0.008285894989967346,0.02983926422894001,0.9279085397720337,True,True,-0.027142003178596497,-0.08583415299654007,-0.011367419734597206
32,0.04814586043357849,0.7323468923568726,0.7322847843170166,0.009539316408336163,0.024849209934473038,0.9287488460540771,True,True,-0.02761879749596119,-0.08423218876123428,-0.010088659822940826
33,0.04752899706363678,0.47982877492904663,0.47975191473960876,0.008588858880102634,0.022255010902881622,0.9282775521278381,True,True,-0.026915166527032852,-0.08930090069770813,-0.009930914267897606
34,0.048517823219299316,0.4390700161457062,0.43867120146751404,0.01871059276163578,0.021127644926309586,0.9280917644500732,True,True,-0.027133379131555557,-0.08815821260213852,-0.010102646425366402
35,0.05025039613246918,0.6046103239059448,0.6043685674667358,0.01709647849202156,0.007239018566906452,0.9237031936645508,True,True,-0.026761619374155998,-0.09197159856557846,-0.010954471305012703
36,0.054455842822790146,0.7817602753639221,0.7815359234809875,0.01872662641108036,0.011590717360377312,0.9102815985679626,True,True,-0.02854154258966446,-0.11149914562702179,-0.010926962830126286
37,0.058829352259635925,0.8699579238891602,0.8698538541793823,0.013451005332171917,0.02677418850362301,0.8984372615814209,True,True,-0.021496277302503586,-0.12293913215398788,-0.013480865396559238
