i,lpips,bnorm,bnorm_expr,bnorm_eye,head_norm,arcface_cos,render_bs_valid,driving_bs_valid,render_yaw,render_pitch,render_roll
228,0.3722038269042969,0.5171892046928406,0.5061286091804504,0.10638831555843353,0.35419097542762756,0.03832243010401726,True,False,0.5060650706291199,-0.5676716566085815,0.7946445345878601
229,0.3702665865421295,0.5016021728515625,0.48992034792900085,0.10762365162372589,0.3340165317058563,0.05082879215478897,True,False,0.5182238817214966,-0.5865086913108826,0.8115083575248718
230,0.36974722146987915,0.5035369992256165,0.48648202419281006,0.1299414038658142,0.3214828670024872,0.055905744433403015,True,False,0.5100096464157104,-0.5813719034194946,0.7895487546920776
231,0.3707593083381653,0.5087522268295288,0.4921431839466095,0.12893371284008026,0.32139408588409424,0.044769372791051865,True,False,0.5260158777236938,-0.5888550281524658,0.7939521670341492
232,0.3702183961868286,0.49205705523490906,0.4836541712284088,0.09054702520370483,0.32867366075515747,0.055685676634311676,True,False,0.5180588364601135,-0.5854915976524353,0.7884896993637085
233,0.3702946603298187,0.5890253782272339,0.5367008447647095,0.24269962310791016,0.3318537175655365,0.04924424737691879,True,False,0.5141918659210205,-0.5854507088661194,0.7928076982498169
234,0.3695242702960968,0.7340545654296875,0.6422944068908691,0.35537874698638916,0.3325332999229431,0.055038925260305405,True,True,0.5071290731430054,-0.5929937362670898,0.7895292043685913
235,0.3696514070034027,0.7631040215492249,0.6651745438575745,0.3739927113056183,0.3364940583705902,0.05544527247548103,True,False,0.5026416778564453,-0.5888532400131226,0.7837952375411987
236,0.3701895475387573,0.7812836170196533,0.6785524487495422,0.38726043701171875,0.33630338311195374,0.04941607639193535,True,True,0.5226069688796997,-0.5829517245292664,0.7878056764602661
237,0.3704422116279602,0.7632182836532593,0.6660182476043701,0.37272223830223083,0.32360848784446716,0.05103227123618126,True,True,0.5607205033302307,-0.5861431956291199,0.7833467721939087
238,0.3709391951560974,0.5826705098152161,0.5303716659545898,0.2412692755460739,0.31970036029815674,0.0403011180460453,True,True,0.5496421456336975,-0.5882084965705872,0.7861437201499939
239,0.3690926730632782,0.5831059813499451,0.5310149192810059,0.24090607464313507,0.3187028467655182,0.04193615913391113,True,False,0.5471445918083191,-0.5842680335044861,0.7798231840133667
240,0.3675587773323059,0.7579739689826965,0.701293408870697,0.28759706020355225,0.4084790050983429,0.0787452831864357,True,True,0.4772692918777466,-0.5523879528045654,0.7592025399208069
